secID,tickerBond,tickerEqu,tradeDate,totalSize,remainSize,closePriceBond,convPrice,closePriceEqu,exerPar,chgPct,chgPct7,bondPremRatio,debtPuredebtRatio,puredebtPremRatio,evaluatePrice,premRatio,optionPrice,duration,volatiliry,strikePrice,accrualEndDate
113016.XSHG,113016,601127,2018-01-12,15.0,15.0,99.78,23.0,20.04,,-0.001301,-0.009136,14.5179,80.438364,24.045288,89.42586407496904,1.1157845778974045,8.987500074969036,4.816438356164384,0.34376955798906916,23.0,2022-11-05
128012.XSHE,128012,002496,2018-01-12,8.45,8.449747,100.60799999999999,7.74,5.86,7.617999999999999,-0.0028940000000000003,0.011746,32.8849,84.932337,18.456648,86.0880032052531,1.1686645787349483,1.155666205253091,3.271232876712329,0.26977965823983097,7.74,2021-04-20
128015.XSHE,128015,002279,2018-01-12,7.8,7.799672,98.97399999999999,12.9,10.67,13.870999999999999,-0.003805,0.004935,19.6592,84.61949200000001,16.963595,88.44884616129865,1.1189970733988692,3.829354161298645,4.402739726027397,0.3447859317895671,12.9,2022-06-07
128023.XSHE,128023,002284,2018-01-12,10.0,10.0,95.932,10.44,9.01,,-0.0032,-0.012883000000000002,11.1576,82.092454,16.858487,85.26315589664472,1.1251284214284534,3.17070189664472,4.8931506849315065,0.3339455498131394,10.44,2022-12-03
128026.XSHE,128026,002772,2018-01-12,9.2,9.2,98.465,11.74,10.88,,0.000152,-0.018295,6.247999999999999,80.165602,22.826995,84.52770407409899,1.1648843545269283,4.362102074098982,4.917808219178082,0.2925449952400485,11.74,2022-12-12
110031.XSHG,110031,600271,2018-01-12,24.0,23.99482,100.81,42.8,21.97,28.561,0.0,-0.0058189999999999995,96.389,94.243735,6.9673229999999995,95.33309467775156,1.0574501996474748,1.0893596777515617,2.4136986301369863,0.2781794445317626,42.8,2020-06-11
113008.XSHG,113008,601727,2018-01-12,60.0,59.924980000000005,100.83,10.37,6.79,8.827,0.001888,-0.000496,53.9922,95.495369,5.586272,,,,2.0547945205479454,,10.37,2020-02-01
110034.XSHG,110034,600998,2018-01-12,15.0,14.99326327,110.59,18.52,18.29,23.776999999999997,-0.018635,-0.029912,11.9806,90.93128399999999,21.619310000000002,96.36045693050124,1.1476699418285412,5.429172930501247,3.0082191780821916,0.2211627223561873,18.52,2021-01-14
113012.XSHG,113012,601311,2018-01-12,7.17,7.16971,97.81,16.72,13.31,17.303,0.0055520000000000005,-0.006097,22.8687,83.554284,17.061622,87.1673510822474,1.1220944400124153,3.6130670822474023,4.1945205479452055,0.2420831027560577,16.72,2022-03-23
127003.XSHE,127003,000861,2018-01-12,11.11,11.109318,94.141,5.25,3.26,4.238,0.004771,0.0020329999999999997,51.6074,91.808267,2.540875,92.0820342391858,1.022360124619597,0.2737672391858019,3.4027397260273973,0.18859291874298992,5.25,2021-06-07
128018.XSHE,128018,002527,2018-01-12,8.825057000000001,8.825057000000001,95.795,11.9,9.96,,-0.0030800000000000003,-0.011516,14.4538,80.438364,19.091184,84.10022810969409,1.1390575525556497,3.6618641096940854,4.816438356164384,0.279683893279538,11.9,2022-11-05
128013.XSHE,128013,002325,2018-01-12,12.0,11.999867,92.988,10.01,4.95,6.435,0.0010550000000000002,-0.008012,88.0424,88.753328,4.771282,89.25461041729139,1.0418285348538738,0.5012824172913944,3.5424657534246577,0.2836831506452225,10.01,2021-07-28
128014.XSHE,128014,002753,2018-01-19,3.4,3.3996480000000004,104.9,20.46,19.04,24.752,-0.0009519999999999999,-0.044217,12.7234,86.089063,21.850554000000002,95.22924759382501,1.1015523345036078,9.140184593825008,4.241095890410959,0.49158584096778046,20.46,2022-04-16
127004.XSHE,127004,000700,2018-01-19,8.1366,8.136599,94.59899999999999,8.0,5.63,7.319,0.0033840000000000003,-0.00018999999999999998,34.4213,87.509843,8.100982,88.8575689586044,1.0646138658606596,1.347725958604395,4.367123287671233,0.2729326062602268,8.0,2022-06-01
113016.XSHG,113016,601127,2018-01-19,15.0,15.0,98.5,23.0,19.67,,-0.002026,-0.012828,15.1753,80.410969,22.495726,89.20658450827158,1.1041785821411725,8.795615508271577,4.7972602739726025,0.34192834945350753,23.0,2022-11-05
128012.XSHE,128012,002496,2018-01-19,8.45,8.449747,97.978,7.74,5.71,7.422999999999999,0.003986,-0.026141,32.8108,84.955625,15.328444000000001,86.25748526975502,1.135878233565367,1.301860269755027,3.252054794520548,0.28030816870009334,7.74,2021-04-20
128015.XSHE,128015,002279,2018-01-19,7.8,7.799672,96.8,12.9,10.33,13.429,0.000517,-0.021965000000000002,20.8828,84.721827,14.256271,88.76340839335829,1.090539466116795,4.041581393358286,4.383561643835616,0.3459320250569467,12.9,2022-06-07
128023.XSHE,128023,002284,2018-01-19,10.0,10.0,95.15100000000001,10.44,8.72,,0.000526,-0.008140999999999999,13.9193,82.063649,15.947804999999999,85.79135261825121,1.1090977947788836,3.7277036182512076,4.873972602739726,0.33532256112585085,10.44,2022-12-03
128026.XSHE,128026,002772,2018-01-19,9.2,9.2,98.32,11.74,10.63,,0.003071,-0.0014730000000000001,8.5867,80.136488,22.690676999999997,84.62622854017992,1.1618147434434982,4.489740540179921,4.898630136986301,0.29121963127509104,11.74,2022-12-12
110031.XSHG,110031,600271,2018-01-19,24.0,23.99482,100.6,42.8,20.78,27.014,0.005497,-0.0020829999999999998,107.20299999999999,94.37084300000001,6.600722,95.24328056990328,1.0562424918382056,0.8724375699032653,2.3945205479452056,0.2825433716086789,42.8,2020-06-11
113008.XSHG,113008,601727,2018-01-19,60.0,59.924980000000005,100.69,10.37,6.64,8.632,0.003188,-0.0013880000000000001,57.2523,95.620579,5.3016,,,,2.0356164383561643,,10.37,2020-02-01
110034.XSHG,110034,600998,2018-01-19,15.0,14.99326327,111.05,18.52,17.94,23.322,0.00872,0.0041600000000000005,14.6402,90.52346899999999,22.67537,95.39388156162784,1.1641207819838817,4.870412561627838,2.989041095890411,0.20883533379196154,18.52,2021-01-14
113012.XSHG,113012,601311,2018-01-19,7.17,7.16971,95.96,16.72,12.84,16.692,-0.001457,-0.018914,24.9572,83.65722199999999,14.706176000000001,87.07565094903605,1.1020302341025714,3.418428949036055,4.175342465753425,0.24567068404675393,16.72,2022-03-23
110041.XSHG,110041,600863,2018-01-19,18.7522,18.7522,101.29,2.95,2.94,,0.003766,-0.013729,1.6345,82.606408,22.617606,83.86180570029586,1.207820403509898,1.2553977002958565,4.923287671232877,0.19047100566752934,2.95,2022-12-21
127003.XSHE,127003,000861,2018-01-19,11.11,11.109318,93.319,5.25,3.11,4.043,-0.000653,-0.008732,57.532,91.82960600000001,1.621911,92.02701287291504,1.0140392161687257,0.1974068729150261,3.3835616438356166,0.19086717308117707,5.25,2021-06-07
128018.XSHE,128018,002527,2018-01-19,8.825057000000001,8.825057000000001,95.009,11.9,9.72,,0.000516,-0.008205,16.3176,80.410969,18.154278,83.76297284833845,1.1342601243633468,3.3520038483384513,4.7972602739726025,0.27968322080525315,11.9,2022-11-05
128013.XSHE,128013,002325,2018-01-19,12.0,11.999867,92.87299999999999,10.01,4.83,6.279,-0.001033,-0.0012369999999999998,92.4759,88.85865799999999,4.517671,89.2452569144081,1.0406491416016779,0.38659891440811534,3.5232876712328767,0.2861969658120086,10.01,2021-07-28
128014.XSHE,128014,002753,2018-01-26,3.4,3.3996480000000004,107.59700000000001,20.46,19.49,25.337,-0.006840000000000001,0.025710000000000004,12.952,85.98944499999999,25.128148,95.49816768310417,1.1266917744123,9.508722683104184,4.221917808219178,0.48026556053916675,20.46,2022-04-16
127004.XSHE,127004,000700,2018-01-26,8.1366,8.136599,96.5,7.84,5.66,7.358,-0.003614,0.020095,33.6678,87.406322,10.403913000000001,88.81061245972896,1.0865818546601937,1.404290459728956,4.347945205479452,0.2731193544222013,7.84,2022-06-01
113016.XSHG,113016,601127,2018-01-26,15.0,15.0,100.71,23.0,19.91,,-0.0023769999999999998,0.022437000000000002,16.34,80.589042,24.967361999999998,88.95166143974784,1.1321879588299402,8.362619439747835,4.778082191780822,0.3419376332023137,23.0,2022-11-05
